"","target","Tm1","Tm2","Tm3","Tm4","Tm5"
"2005-03-01 01:00:00",762,766,755,776,827,939
"2005-03-01 02:00:00",736,762,766,755,776,827
"2005-03-01 03:00:00",715,736,762,766,755,776
"2005-03-01 04:00:00",716,715,736,762,766,755
"2005-03-01 05:00:00",731,716,715,736,762,766
"2005-03-01 06:00:00",735,731,716,715,736,762
"2005-03-01 07:00:00",779,735,731,716,715,736
"2005-03-01 08:00:00",915,779,735,731,716,715
"2005-03-01 09:00:00",905,915,779,735,731,716
"2005-03-01 10:00:00",835,905,915,779,735,731
"2005-03-01 11:00:00",798,835,905,915,779,735
"2005-03-01 12:00:00",783,798,835,905,915,779
"2005-03-01 13:00:00",807,783,798,835,905,915
"2005-03-01 14:00:00",827,807,783,798,835,905
"2005-03-01 15:00:00",822,827,807,783,798,835
"2005-03-01 16:00:00",830,822,827,807,783,798
"2005-03-01 17:00:00",833,830,822,827,807,783
"2005-03-01 18:00:00",882,833,830,822,827,807
"2005-03-01 19:00:00",967,882,833,830,822,827
"2005-03-01 20:00:00",1009,967,882,833,830,822
"2005-03-01 21:00:00",911,1009,967,882,833,830
"2005-03-01 22:00:00",808,911,1009,967,882,833
"2005-03-01 23:00:00",812,808,911,1009,967,882
"2005-03-02 00:00:00",790,812,808,911,1009,967
"2005-03-02 01:00:00",765,790,812,808,911,1009
"2005-03-02 02:00:00",761,765,790,812,808,911
"2005-03-02 03:00:00",788,761,765,790,812,808
"2005-03-02 04:00:00",790,788,761,765,790,812
"2005-03-02 05:00:00",804,790,788,761,765,790
"2005-03-02 06:00:00",831,804,790,788,761,765
"2005-03-02 07:00:00",881,831,804,790,788,761
"2005-03-02 08:00:00",1099,881,831,804,790,788
"2005-03-02 09:00:00",1100,1099,881,831,804,790
"2005-03-02 10:00:00",1042,1100,1099,881,831,804
"2005-03-02 11:00:00",1026,1042,1100,1099,881,831
"2005-03-02 12:00:00",905,1026,1042,1100,1099,881
"2005-03-02 13:00:00",891,905,1026,1042,1100,1099
"2005-03-02 14:00:00",968,891,905,1026,1042,1100
"2005-03-02 15:00:00",909,968,891,905,1026,1042
"2005-03-02 16:00:00",938,909,968,891,905,1026
"2005-03-02 17:00:00",971,938,909,968,891,905
"2005-03-02 18:00:00",1148,971,938,909,968,891
"2005-03-02 19:00:00",1299,1148,971,938,909,968
"2005-03-02 20:00:00",1315,1299,1148,971,938,909
"2005-03-02 21:00:00",1180,1315,1299,1148,971,938
"2005-03-02 22:00:00",1070,1180,1315,1299,1148,971
"2005-03-02 23:00:00",1031,1070,1180,1315,1299,1148
"2005-03-03 00:00:00",1047,1031,1070,1180,1315,1299
"2005-03-03 01:00:00",1030,1047,1031,1070,1180,1315
"2005-03-03 02:00:00",986,1030,1047,1031,1070,1180
"2005-03-03 03:00:00",992,986,1030,1047,1031,1070
"2005-03-03 04:00:00",1076,992,986,1030,1047,1031
"2005-03-03 05:00:00",1104,1076,992,986,1030,1047
"2005-03-03 06:00:00",1160,1104,1076,992,986,1030
"2005-03-03 07:00:00",1217,1160,1104,1076,992,986
"2005-03-03 08:00:00",1457,1217,1160,1104,1076,992
"2005-03-03 09:00:00",1337,1457,1217,1160,1104,1076
"2005-03-03 10:00:00",1111,1337,1457,1217,1160,1104
"2005-03-03 11:00:00",1165,1111,1337,1457,1217,1160
"2005-03-03 12:00:00",1129,1165,1111,1337,1457,1217
"2005-03-03 13:00:00",1092,1129,1165,1111,1337,1457
"2005-03-03 14:00:00",1096,1092,1129,1165,1111,1337
"2005-03-03 15:00:00",1108,1096,1092,1129,1165,1111
"2005-03-03 16:00:00",1124,1108,1096,1092,1129,1165
"2005-03-03 17:00:00",1216,1124,1108,1096,1092,1129
"2005-03-03 18:00:00",1437,1216,1124,1108,1096,1092
"2005-03-03 19:00:00",1473,1437,1216,1124,1108,1096
"2005-03-03 20:00:00",1396,1473,1437,1216,1124,1108
"2005-03-03 21:00:00",1285,1396,1473,1437,1216,1124
"2005-03-03 22:00:00",1206,1285,1396,1473,1437,1216
"2005-03-03 23:00:00",1179,1206,1285,1396,1473,1437
"2005-03-04 00:00:00",1213,1179,1206,1285,1396,1473
"2005-03-04 01:00:00",1142,1213,1179,1206,1285,1396
"2005-03-04 02:00:00",1089,1142,1213,1179,1206,1285
"2005-03-04 03:00:00",982,1089,1142,1213,1179,1206
"2005-03-04 04:00:00",888,982,1089,1142,1213,1179
"2005-03-04 05:00:00",979,888,982,1089,1142,1213
"2005-03-04 06:00:00",1023,979,888,982,1089,1142
"2005-03-04 07:00:00",1153,1023,979,888,982,1089
"2005-03-04 08:00:00",1393,1153,1023,979,888,982
"2005-03-04 09:00:00",1567,1393,1153,1023,979,888
"2005-03-04 10:00:00",1334,1567,1393,1153,1023,979
"2005-03-04 11:00:00",1280,1334,1567,1393,1153,1023
"2005-03-04 12:00:00",1330,1280,1334,1567,1393,1153
"2005-03-04 13:00:00",1349,1330,1280,1334,1567,1393
"2005-03-04 14:00:00",1349,1349,1330,1280,1334,1567
"2005-03-04 15:00:00",1344,1349,1349,1330,1280,1334
"2005-03-04 16:00:00",1337,1344,1349,1349,1330,1280
"2005-03-04 17:00:00",1316,1337,1344,1349,1349,1330
"2005-03-04 18:00:00",1253,1316,1337,1344,1349,1349
"2005-03-04 19:00:00",1258,1253,1316,1337,1344,1349
"2005-03-04 20:00:00",1326,1258,1253,1316,1337,1344
"2005-03-04 21:00:00",1109,1326,1258,1253,1316,1337
"2005-03-04 22:00:00",1029,1109,1326,1258,1253,1316
"2005-03-04 23:00:00",1112,1029,1109,1326,1258,1253
"2005-03-05 00:00:00",1100,1112,1029,1109,1326,1258
"2005-03-05 01:00:00",1136,1100,1112,1029,1109,1326
"2005-03-05 02:00:00",1000,1136,1100,1112,1029,1109
"2005-03-05 03:00:00",1041,1000,1136,1100,1112,1029
"2005-03-05 04:00:00",1009,1041,1000,1136,1100,1112
"2005-03-05 05:00:00",975,1009,1041,1000,1136,1100
"2005-03-05 06:00:00",993,975,1009,1041,1000,1136
"2005-03-05 07:00:00",872,993,975,1009,1041,1000
"2005-03-05 08:00:00",1017,872,993,975,1009,1041
"2005-03-05 09:00:00",1070,1017,872,993,975,1009
"2005-03-05 10:00:00",915,1070,1017,872,993,975
"2005-03-05 11:00:00",978,915,1070,1017,872,993
"2005-03-05 12:00:00",968,978,915,1070,1017,872
"2005-03-05 13:00:00",1008,968,978,915,1070,1017
"2005-03-05 14:00:00",1025,1008,968,978,915,1070
"2005-03-05 15:00:00",983,1025,1008,968,978,915
"2005-03-05 16:00:00",1018,983,1025,1008,968,978
"2005-03-05 17:00:00",1101,1018,983,1025,1008,968
"2005-03-05 18:00:00",1116,1101,1018,983,1025,1008
"2005-03-05 19:00:00",1161,1116,1101,1018,983,1025
"2005-03-05 20:00:00",1212,1161,1116,1101,1018,983
"2005-03-05 21:00:00",1225,1212,1161,1116,1101,1018
"2005-03-05 22:00:00",1154,1225,1212,1161,1116,1101
"2005-03-05 23:00:00",1140,1154,1225,1212,1161,1116
"2005-03-06 00:00:00",1201,1140,1154,1225,1212,1161
"2005-03-06 01:00:00",1011,1201,1140,1154,1225,1212
"2005-03-06 02:00:00",867,1011,1201,1140,1154,1225
"2005-03-06 03:00:00",856,867,1011,1201,1140,1154
"2005-03-06 04:00:00",859,856,867,1011,1201,1140
"2005-03-06 05:00:00",859,859,856,867,1011,1201
"2005-03-06 06:00:00",842,859,859,856,867,1011
"2005-03-06 07:00:00",856,842,859,859,856,867
"2005-03-06 08:00:00",867,856,842,859,859,856
"2005-03-06 09:00:00",877,867,856,842,859,859
"2005-03-06 10:00:00",869,877,867,856,842,859
"2005-03-06 11:00:00",900,869,877,867,856,842
"2005-03-06 12:00:00",899,900,869,877,867,856
"2005-03-06 13:00:00",895,899,900,869,877,867
"2005-03-06 14:00:00",992,895,899,900,869,877
"2005-03-06 15:00:00",1104,992,895,899,900,869
"2005-03-06 16:00:00",933,1104,992,895,899,900
"2005-03-06 17:00:00",973,933,1104,992,895,899
"2005-03-06 18:00:00",1069,973,933,1104,992,895
"2005-03-06 19:00:00",1055,1069,973,933,1104,992
"2005-03-06 20:00:00",1032,1055,1069,973,933,1104
"2005-03-06 21:00:00",982,1032,1055,1069,973,933
"2005-03-06 22:00:00",968,982,1032,1055,1069,973
"2005-03-06 23:00:00",979,968,982,1032,1055,1069
"2005-03-07 00:00:00",935,979,968,982,1032,1055
"2005-03-07 01:00:00",942,935,979,968,982,1032
"2005-03-07 02:00:00",883,942,935,979,968,982
"2005-03-07 03:00:00",841,883,942,935,979,968
"2005-03-07 04:00:00",843,841,883,942,935,979
"2005-03-07 05:00:00",872,843,841,883,942,935
"2005-03-07 06:00:00",862,872,843,841,883,942
"2005-03-07 07:00:00",917,862,872,843,841,883
"2005-03-07 08:00:00",1022,917,862,872,843,841
"2005-03-07 09:00:00",1022,1022,917,862,872,843
"2005-03-07 10:00:00",961,1022,1022,917,862,872
"2005-03-07 11:00:00",912,961,1022,1022,917,862
"2005-03-07 12:00:00",896,912,961,1022,1022,917
"2005-03-07 13:00:00",890,896,912,961,1022,1022
"2005-03-07 14:00:00",891,890,896,912,961,1022
"2005-03-07 15:00:00",894,891,890,896,912,961
"2005-03-07 16:00:00",907,894,891,890,896,912
"2005-03-07 17:00:00",973,907,894,891,890,896
"2005-03-07 18:00:00",1035,973,907,894,891,890
"2005-03-07 19:00:00",1146,1035,973,907,894,891
"2005-03-07 20:00:00",1176,1146,1035,973,907,894
"2005-03-07 21:00:00",1057,1176,1146,1035,973,907
"2005-03-07 22:00:00",974,1057,1176,1146,1035,973
"2005-03-07 23:00:00",1044,974,1057,1176,1146,1035
"2005-03-08 00:00:00",988,1044,974,1057,1176,1146
"2005-03-08 01:00:00",1016,988,1044,974,1057,1176
"2005-03-08 02:00:00",929,1016,988,1044,974,1057
"2005-03-08 03:00:00",876,929,1016,988,1044,974
"2005-03-08 04:00:00",872,876,929,1016,988,1044
"2005-03-08 05:00:00",888,872,876,929,1016,988
"2005-03-08 06:00:00",927,888,872,876,929,1016
"2005-03-08 07:00:00",991,927,888,872,876,929
"2005-03-08 08:00:00",1317,991,927,888,872,876
"2005-03-08 09:00:00",1402,1317,991,927,888,872
"2005-03-08 10:00:00",1222,1402,1317,991,927,888
"2005-03-08 11:00:00",1109,1222,1402,1317,991,927
"2005-03-08 12:00:00",959,1109,1222,1402,1317,991
"2005-03-08 13:00:00",964,959,1109,1222,1402,1317
"2005-03-08 14:00:00",1006,964,959,1109,1222,1402
"2005-03-08 15:00:00",1002,1006,964,959,1109,1222
"2005-03-08 16:00:00",997,1002,1006,964,959,1109
"2005-03-08 17:00:00",1019,997,1002,1006,964,959
"2005-03-08 18:00:00",1192,1019,997,1002,1006,964
"2005-03-08 19:00:00",1399,1192,1019,997,1002,1006
"2005-03-08 20:00:00",1419,1399,1192,1019,997,1002
"2005-03-08 21:00:00",1250,1419,1399,1192,1019,997
"2005-03-08 22:00:00",1156,1250,1419,1399,1192,1019
"2005-03-08 23:00:00",1064,1156,1250,1419,1399,1192
"2005-03-09 00:00:00",1066,1064,1156,1250,1419,1399
"2005-03-09 01:00:00",1031,1066,1064,1156,1250,1419
"2005-03-09 02:00:00",973,1031,1066,1064,1156,1250
"2005-03-09 03:00:00",937,973,1031,1066,1064,1156
"2005-03-09 04:00:00",930,937,973,1031,1066,1064
"2005-03-09 05:00:00",949,930,937,973,1031,1066
"2005-03-09 06:00:00",979,949,930,937,973,1031
"2005-03-09 07:00:00",1094,979,949,930,937,973
"2005-03-09 08:00:00",1450,1094,979,949,930,937
"2005-03-09 09:00:00",1508,1450,1094,979,949,930
"2005-03-09 10:00:00",1374,1508,1450,1094,979,949
"2005-03-09 11:00:00",1308,1374,1508,1450,1094,979
"2005-03-09 12:00:00",1249,1308,1374,1508,1450,1094
"2005-03-09 13:00:00",1282,1249,1308,1374,1508,1450
"2005-03-09 14:00:00",1253,1282,1249,1308,1374,1508
"2005-03-09 15:00:00",1222,1253,1282,1249,1308,1374
"2005-03-09 16:00:00",1201,1222,1253,1282,1249,1308
"2005-03-09 17:00:00",1238,1201,1222,1253,1282,1249
"2005-03-09 18:00:00",1434,1238,1201,1222,1253,1282
"2005-03-09 19:00:00",1573,1434,1238,1201,1222,1253
"2005-03-09 20:00:00",1552,1573,1434,1238,1201,1222
"2005-03-09 21:00:00",1510,1552,1573,1434,1238,1201
"2005-03-09 22:00:00",1165,1510,1552,1573,1434,1238
"2005-03-09 23:00:00",1177,1165,1510,1552,1573,1434
"2005-03-10 00:00:00",1135,1177,1165,1510,1552,1573
"2005-03-10 01:00:00",1070,1135,1177,1165,1510,1552
"2005-03-10 02:00:00",1034,1070,1135,1177,1165,1510
"2005-03-10 03:00:00",1014,1034,1070,1135,1177,1165
"2005-03-10 04:00:00",988,1014,1034,1070,1135,1177
"2005-03-10 05:00:00",975,988,1014,1034,1070,1135
"2005-03-10 06:00:00",984,975,988,1014,1034,1070
"2005-03-10 07:00:00",1092,984,975,988,1014,1034
"2005-03-10 08:00:00",1454,1092,984,975,988,1014
"2005-03-10 09:00:00",1446,1454,1092,984,975,988
"2005-03-10 10:00:00",1316,1446,1454,1092,984,975
"2005-03-10 11:00:00",1283,1316,1446,1454,1092,984
"2005-03-10 12:00:00",1223,1283,1316,1446,1454,1092
"2005-03-10 13:00:00",1176,1223,1283,1316,1446,1454
"2005-03-10 14:00:00",1041,1176,1223,1283,1316,1446
"2005-03-10 15:00:00",1008,1041,1176,1223,1283,1316
"2005-03-10 16:00:00",962,1008,1041,1176,1223,1283
"2005-03-10 17:00:00",1048,962,1008,1041,1176,1223
"2005-03-10 18:00:00",1145,1048,962,1008,1041,1176
"2005-03-10 19:00:00",1198,1145,1048,962,1008,1041
"2005-03-10 20:00:00",1319,1198,1145,1048,962,1008
"2005-03-10 21:00:00",1274,1319,1198,1145,1048,962
"2005-03-10 22:00:00",1085,1274,1319,1198,1145,1048
"2005-03-10 23:00:00",1017,1085,1274,1319,1198,1145
"2005-03-11 00:00:00",1039,1017,1085,1274,1319,1198
"2005-03-11 01:00:00",1027,1039,1017,1085,1274,1319
"2005-03-11 02:00:00",952,1027,1039,1017,1085,1274
"2005-03-11 03:00:00",930,952,1027,1039,1017,1085
"2005-03-11 04:00:00",942,930,952,1027,1039,1017
"2005-03-11 05:00:00",897,942,930,952,1027,1039
"2005-03-11 06:00:00",928,897,942,930,952,1027
"2005-03-11 07:00:00",987,928,897,942,930,952
"2005-03-11 08:00:00",1272,987,928,897,942,930
"2005-03-11 09:00:00",1452,1272,987,928,897,942
"2005-03-11 10:00:00",1415,1452,1272,987,928,897
"2005-03-11 11:00:00",1511.52794867584,1415,1452,1272,987,928
"2005-03-11 12:00:00",1203,1511.52794867584,1415,1452,1272,987
"2005-03-11 13:00:00",1258,1203,1511.52794867584,1415,1452,1272
"2005-03-11 14:00:00",1328,1258,1203,1511.52794867584,1415,1452
"2005-03-11 15:00:00",1260,1328,1258,1203,1511.52794867584,1415
"2005-03-11 16:00:00",1201,1260,1328,1258,1203,1511.52794867584
"2005-03-11 17:00:00",1161,1201,1260,1328,1258,1203
"2005-03-11 18:00:00",1254,1161,1201,1260,1328,1258
"2005-03-11 19:00:00",1452,1254,1161,1201,1260,1328
"2005-03-11 20:00:00",1438,1452,1254,1161,1201,1260
"2005-03-11 21:00:00",1273,1438,1452,1254,1161,1201
"2005-03-11 22:00:00",1096,1273,1438,1452,1254,1161
"2005-03-11 23:00:00",1151,1096,1273,1438,1452,1254
"2005-03-12 00:00:00",1189,1151,1096,1273,1438,1452
"2005-03-12 01:00:00",1078,1189,1151,1096,1273,1438
"2005-03-12 02:00:00",1152,1078,1189,1151,1096,1273
"2005-03-12 03:00:00",1128,1152,1078,1189,1151,1096
"2005-03-12 04:00:00",1015,1128,1152,1078,1189,1151
"2005-03-12 05:00:00",979,1015,1128,1152,1078,1189
"2005-03-12 06:00:00",972,979,1015,1128,1152,1078
"2005-03-12 07:00:00",992,972,979,1015,1128,1152
"2005-03-12 08:00:00",1053,992,972,979,1015,1128
"2005-03-12 09:00:00",1140,1053,992,972,979,1015
"2005-03-12 10:00:00",1136,1140,1053,992,972,979
"2005-03-12 11:00:00",1180,1136,1140,1053,992,972
"2005-03-12 12:00:00",1131,1180,1136,1140,1053,992
"2005-03-12 13:00:00",1083,1131,1180,1136,1140,1053
"2005-03-12 14:00:00",1120,1083,1131,1180,1136,1140
"2005-03-12 15:00:00",1038,1120,1083,1131,1180,1136
"2005-03-12 16:00:00",1096,1038,1120,1083,1131,1180
"2005-03-12 17:00:00",1126,1096,1038,1120,1083,1131
"2005-03-12 18:00:00",1153,1126,1096,1038,1120,1083
"2005-03-12 19:00:00",1177,1153,1126,1096,1038,1120
"2005-03-12 20:00:00",1383,1177,1153,1126,1096,1038
"2005-03-12 21:00:00",1363,1383,1177,1153,1126,1096
"2005-03-12 22:00:00",1087,1363,1383,1177,1153,1126
"2005-03-12 23:00:00",1028,1087,1363,1383,1177,1153
"2005-03-13 00:00:00",1017,1028,1087,1363,1383,1177
"2005-03-13 01:00:00",1050,1017,1028,1087,1363,1383
"2005-03-13 02:00:00",1023,1050,1017,1028,1087,1363
"2005-03-13 03:00:00",940,1023,1050,1017,1028,1087
"2005-03-13 04:00:00",963,940,1023,1050,1017,1028
"2005-03-13 05:00:00",971,963,940,1023,1050,1017
"2005-03-13 06:00:00",887,971,963,940,1023,1050
"2005-03-13 07:00:00",944,887,971,963,940,1023
"2005-03-13 08:00:00",970,944,887,971,963,940
"2005-03-13 09:00:00",1034,970,944,887,971,963
"2005-03-13 10:00:00",1160,1034,970,944,887,971
"2005-03-13 11:00:00",1283,1160,1034,970,944,887
"2005-03-13 12:00:00",1387,1283,1160,1034,970,944
"2005-03-13 13:00:00",1325,1387,1283,1160,1034,970
"2005-03-13 14:00:00",1057,1325,1387,1283,1160,1034
"2005-03-13 15:00:00",1078,1057,1325,1387,1283,1160
"2005-03-13 16:00:00",1159,1078,1057,1325,1387,1283
"2005-03-13 17:00:00",1195,1159,1078,1057,1325,1387
"2005-03-13 18:00:00",1217,1195,1159,1078,1057,1325
"2005-03-13 19:00:00",1542,1217,1195,1159,1078,1057
"2005-03-13 20:00:00",1407,1542,1217,1195,1159,1078
"2005-03-13 21:00:00",1189,1407,1542,1217,1195,1159
"2005-03-13 22:00:00",1208,1189,1407,1542,1217,1195
"2005-03-13 23:00:00",1207,1208,1189,1407,1542,1217
"2005-03-14 00:00:00",1056,1207,1208,1189,1407,1542
"2005-03-14 01:00:00",1128,1056,1207,1208,1189,1407
"2005-03-14 02:00:00",1119,1128,1056,1207,1208,1189
"2005-03-14 03:00:00",1077,1119,1128,1056,1207,1208
"2005-03-14 04:00:00",1036,1077,1119,1128,1056,1207
"2005-03-14 05:00:00",1016,1036,1077,1119,1128,1056
"2005-03-14 06:00:00",1103,1016,1036,1077,1119,1128
"2005-03-14 07:00:00",1176,1103,1016,1036,1077,1119
"2005-03-14 08:00:00",1430,1176,1103,1016,1036,1077
"2005-03-14 09:00:00",1572,1430,1176,1103,1016,1036
"2005-03-14 10:00:00",1243,1572,1430,1176,1103,1016
"2005-03-14 11:00:00",1101,1243,1572,1430,1176,1103
"2005-03-14 12:00:00",1103,1101,1243,1572,1430,1176
"2005-03-14 13:00:00",1116,1103,1101,1243,1572,1430
"2005-03-14 14:00:00",1141,1116,1103,1101,1243,1572
"2005-03-14 15:00:00",1151,1141,1116,1103,1101,1243
"2005-03-14 16:00:00",1263,1151,1141,1116,1103,1101
"2005-03-14 17:00:00",1324,1263,1151,1141,1116,1103
"2005-03-14 18:00:00",1533,1324,1263,1151,1141,1116
"2005-03-14 19:00:00",1626,1533,1324,1263,1151,1141
"2005-03-14 20:00:00",1639,1626,1533,1324,1263,1151
"2005-03-14 21:00:00",1346,1639,1626,1533,1324,1263
"2005-03-14 22:00:00",1218,1346,1639,1626,1533,1324
"2005-03-14 23:00:00",1166,1218,1346,1639,1626,1533
"2005-03-15 00:00:00",1095,1166,1218,1346,1639,1626
"2005-03-15 01:00:00",958,1095,1166,1218,1346,1639
"2005-03-15 02:00:00",960,958,1095,1166,1218,1346
"2005-03-15 03:00:00",972,960,958,1095,1166,1218
"2005-03-15 04:00:00",911,972,960,958,1095,1166
"2005-03-15 05:00:00",923,911,972,960,958,1095
"2005-03-15 06:00:00",981,923,911,972,960,958
"2005-03-15 07:00:00",1038,981,923,911,972,960
"2005-03-15 08:00:00",1370,1038,981,923,911,972
"2005-03-15 09:00:00",1471,1370,1038,981,923,911
"2005-03-15 10:00:00",1447,1471,1370,1038,981,923
"2005-03-15 11:00:00",1329,1447,1471,1370,1038,981
"2005-03-15 12:00:00",1197,1329,1447,1471,1370,1038
"2005-03-15 13:00:00",1198,1197,1329,1447,1471,1370
"2005-03-15 14:00:00",1171,1198,1197,1329,1447,1471
"2005-03-15 15:00:00",1191,1171,1198,1197,1329,1447
"2005-03-15 16:00:00",1213,1191,1171,1198,1197,1329
"2005-03-15 17:00:00",1258,1213,1191,1171,1198,1197
"2005-03-15 18:00:00",1413,1258,1213,1191,1171,1198
"2005-03-15 19:00:00",1610,1413,1258,1213,1191,1171
"2005-03-15 20:00:00",1710,1610,1413,1258,1213,1191
"2005-03-15 21:00:00",1515,1710,1610,1413,1258,1213
"2005-03-15 22:00:00",1199,1515,1710,1610,1413,1258
"2005-03-15 23:00:00",1128,1199,1515,1710,1610,1413
"2005-03-16 00:00:00",1108,1128,1199,1515,1710,1610
"2005-03-16 01:00:00",1038,1108,1128,1199,1515,1710
"2005-03-16 02:00:00",1004,1038,1108,1128,1199,1515
"2005-03-16 03:00:00",969,1004,1038,1108,1128,1199
"2005-03-16 04:00:00",938,969,1004,1038,1108,1128
"2005-03-16 05:00:00",927,938,969,1004,1038,1108
"2005-03-16 06:00:00",977,927,938,969,1004,1038
"2005-03-16 07:00:00",1011,977,927,938,969,1004
"2005-03-16 08:00:00",1228,1011,977,927,938,969
"2005-03-16 09:00:00",1521,1228,1011,977,927,938
"2005-03-16 10:00:00",1425,1521,1228,1011,977,927
"2005-03-16 11:00:00",1339,1425,1521,1228,1011,977
"2005-03-16 12:00:00",1310,1339,1425,1521,1228,1011
"2005-03-16 13:00:00",1250,1310,1339,1425,1521,1228
"2005-03-16 14:00:00",1181,1250,1310,1339,1425,1521
"2005-03-16 15:00:00",1272,1181,1250,1310,1339,1425
"2005-03-16 16:00:00",1231,1272,1181,1250,1310,1339
"2005-03-16 17:00:00",1286,1231,1272,1181,1250,1310
"2005-03-16 18:00:00",1315,1286,1231,1272,1181,1250
"2005-03-16 19:00:00",1494,1315,1286,1231,1272,1181
"2005-03-16 20:00:00",1494,1494,1315,1286,1231,1272
"2005-03-16 21:00:00",1545,1494,1494,1315,1286,1231
"2005-03-16 22:00:00",1354,1545,1494,1494,1315,1286
"2005-03-16 23:00:00",1301,1354,1545,1494,1494,1315
"2005-03-17 00:00:00",1144,1301,1354,1545,1494,1494
"2005-03-17 01:00:00",1080,1144,1301,1354,1545,1494
"2005-03-17 02:00:00",1013,1080,1144,1301,1354,1545
"2005-03-17 03:00:00",966,1013,1080,1144,1301,1354
"2005-03-17 04:00:00",959,966,1013,1080,1144,1301
"2005-03-17 05:00:00",919,959,966,1013,1080,1144
"2005-03-17 06:00:00",953,919,959,966,1013,1080
"2005-03-17 07:00:00",1117,953,919,959,966,1013
"2005-03-17 08:00:00",1485,1117,953,919,959,966
"2005-03-17 09:00:00",1583,1485,1117,953,919,959
"2005-03-17 10:00:00",1448,1583,1485,1117,953,919
"2005-03-17 11:00:00",1294,1448,1583,1485,1117,953
"2005-03-17 12:00:00",1269,1294,1448,1583,1485,1117
"2005-03-17 13:00:00",1247,1269,1294,1448,1583,1485
"2005-03-17 14:00:00",1239,1247,1269,1294,1448,1583
"2005-03-17 15:00:00",1199,1239,1247,1269,1294,1448
"2005-03-17 16:00:00",1216,1199,1239,1247,1269,1294
"2005-03-17 17:00:00",1131,1216,1199,1239,1247,1269
"2005-03-17 18:00:00",1300,1131,1216,1199,1239,1247
"2005-03-17 19:00:00",1358,1300,1131,1216,1199,1239
"2005-03-17 20:00:00",1492,1358,1300,1131,1216,1199
"2005-03-17 21:00:00",1413,1492,1358,1300,1131,1216
